,code,report_type,finyear,report_url
0,1301001,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=HIMACHAL+PRADESH&state_code=13&district_name=BILASPUR&district_code=1301&block_name=Bilaspur+Sadar&block_code=1301001&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=ZKIa%2F9oqxPrlvYxypQiqMg
1,1301002,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=HIMACHAL+PRADESH&state_code=13&district_name=BILASPUR&district_code=1301&block_name=Ghumarwin&block_code=1301002&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=h7pvD3TR89ZdA05AcPzlqQ
2,1301003,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=HIMACHAL+PRADESH&state_code=13&district_name=BILASPUR&district_code=1301&block_name=Jhandutta&block_code=1301003&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=IY6J7PuN0g%2Fs8DlgDh4Bmw
3,1306001,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=HIMACHAL+PRADESH&state_code=13&district_name=KULLU&district_code=1306&block_name=Anni&block_code=1306001&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=l86qJ2FTcSdfJvJ6qMoKug
4,1301004,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=HIMACHAL+PRADESH&state_code=13&district_name=BILASPUR&district_code=1301&block_name=Shri+Naina+Devi+Ji+at+Swarghat&block_code=1301004&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=uGFcz8DpCgJUiB5wRCIzTA
5,1303001,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=HIMACHAL+PRADESH&state_code=13&district_name=HAMIRPUR&district_code=1303&block_name=Bamson&block_code=1303001&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=6XGBu68BFe38uI41pwWXQg
6,1302001,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=HIMACHAL+PRADESH&state_code=13&district_name=CHAMBA&district_code=1302&block_name=Bharmour&block_code=1302001&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=4U67E9X67TEqX6mOlEtCcA
7,1306002,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=HIMACHAL+PRADESH&state_code=13&district_name=KULLU&district_code=1306&block_name=Banjar&block_code=1306002&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=Y%2F2tBv4UJ+5Y9gM2lQolVg
8,1303002,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=HIMACHAL+PRADESH&state_code=13&district_name=HAMIRPUR&district_code=1303&block_name=Bhoranj&block_code=1303002&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=Ih+mkBYP0KysgRsZ+oe88A
9,1306003,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=HIMACHAL+PRADESH&state_code=13&district_name=KULLU&district_code=1306&block_name=Kullu&block_code=1306003&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=0D5Ws%2FD+MaBwetKToQ3dKA
