,code,report_type,finyear,report_url
0,3619003,NICRejectedTransactionsURL,19,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=TELANGANA&state_code=36&district_name=ADILABAD&district_code=3619&block_name=Adilabad&block_code=3619003&fin_year=2018-2019&typ=R&mode=B&source=national&Digest=PRc2trL1wQv%2FFC3oOsxFXA
1,3622007,NICRejectedTransactionsURL,19,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=TELANGANA&state_code=36&district_name=Bhadradri+Kothagudem&district_code=3630&block_name=Aswapuram&block_code=3622007&fin_year=2018-2019&typ=R&mode=B&source=national&Digest=x2RNMr%2F6xFPEpj7YPGiRWA
2,3621004,NICRejectedTransactionsURL,19,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=TELANGANA&state_code=36&district_name=Jangaon&district_code=3627&block_name=Bachannapeta&block_code=3621004&fin_year=2018-2019&typ=R&mode=B&source=national&Digest=yKcvDnDzVIGNWjQs5QHUkA
3,3619010,NICRejectedTransactionsURL,19,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=TELANGANA&state_code=36&district_name=ADILABAD&district_code=3619&block_name=Bazarhathnoor&block_code=3619010&fin_year=2018-2019&typ=R&mode=B&source=national&Digest=5hYa%2FnTklSikpPW8leEA8Q
4,3620005,NICRejectedTransactionsURL,19,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=TELANGANA&state_code=36&district_name=Jagtial&district_code=3626&block_name=Dharmapuri&block_code=3620005&fin_year=2018-2019&typ=R&mode=B&source=national&Digest=lTtti6pBvu5RRQmJOjcF0Q
5,3614058,NICRejectedTransactionsURL,19,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=TELANGANA&state_code=36&district_name=Jogulamba+Gadwal&district_code=3624&block_name=Aiza&block_code=3614058&fin_year=2018-2019&typ=R&mode=B&source=national&Digest=6gfJETS64OHmnSA+DL70tQ
6,3621015,NICRejectedTransactionsURL,19,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=TELANGANA&state_code=36&district_name=Jangaon&district_code=3627&block_name=Devaruppula&block_code=3621015&fin_year=2018-2019&typ=R&mode=B&source=national&Digest=1u7orl4jgyIQdMjYlfYHHw
7,3619037,NICRejectedTransactionsURL,19,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=TELANGANA&state_code=36&district_name=Kumram+Bheem%28Asifabad%29&district_code=3631&block_name=Asifabad&block_code=3619037&fin_year=2018-2019&typ=R&mode=B&source=national&Digest=dJfdGi+kGJbXAWKR3buZwg
8,3621043,NICRejectedTransactionsURL,19,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=TELANGANA&state_code=36&district_name=Jayashanker&district_code=3628&block_name=Bhupalpalle&block_code=3621043&fin_year=2018-2019&typ=R&mode=B&source=national&Digest=p2p2kJuMngzzArBLYnWtNQ
9,3622044,NICRejectedTransactionsURL,19,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=TELANGANA&state_code=36&district_name=KHAMMAM&district_code=3622&block_name=Bonakal&block_code=3622044&fin_year=2018-2019&typ=R&mode=B&source=national&Digest=%2FOFv1AESTYzx4GfvOxmHYQ
10,3622027,NICRejectedTransactionsURL,19,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=TELANGANA&state_code=36&district_name=Bhadradri+Kothagudem&district_code=3630&block_name=Aswaraopeta&block_code=3622027&fin_year=2018-2019&typ=R&mode=B&source=national&Digest=r4PN%2FiA0bkHbgiu3k2Zd1g
11,3620053,NICRejectedTransactionsURL,19,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=TELANGANA&state_code=36&district_name=KARIMNAGAR&district_code=3620&block_name=Chigurumamidi&block_code=3620053&fin_year=2018-2019&typ=R&mode=B&source=national&Digest=C0+NdrtdNIE6LiiBwqfuXw
12,3618027,NICRejectedTransactionsURL,19,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=TELANGANA&state_code=36&district_name=Kamareddy&district_code=3629&block_name=Banswada&block_code=3618027&fin_year=2018-2019&typ=R&mode=B&source=national&Digest=%2F0plMdmCuPxBdQLMVOqMYQ
13,3619005,NICRejectedTransactionsURL,19,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=TELANGANA&state_code=36&district_name=ADILABAD&district_code=3619&block_name=Bela&block_code=3619005&fin_year=2018-2019&typ=R&mode=B&source=national&Digest=FFodPateoilTbN0vZkaVnw
