,code,report_type,finyear,report_url
0,2612005,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=PUNJAB&state_code=26&district_name=FARIDKOT&district_code=2612&block_name=Faridkot&block_code=2612005&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=5vFJFutGj+p1XNQCndkdCQ
1,2603008,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=PUNJAB&state_code=26&district_name=Fazilka&district_code=2623&block_name=ABOHAR&block_code=2603008&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=icMXlcTkquPEUpN0eVegiw
2,2603003,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=PUNJAB&state_code=26&district_name=FEROZEPUR+++++++++++++++++&district_code=2603&block_name=FIROZPUR&block_code=2603003&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=j6W4pYheUh94dg+r+nWjiQ
3,2611003,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=PUNJAB&state_code=26&district_name=BHATINDA++++++++++++++++++&district_code=2611&block_name=BATHINDA&block_code=2611003&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=DBjsleLQbB54xz92aM84fw
4,2603006,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=PUNJAB&state_code=26&district_name=Fazilka&district_code=2623&block_name=FAZILKA&block_code=2603006&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=eS%2Fcv9hl15qNQv473hvjgQ
5,2612006,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=PUNJAB&state_code=26&district_name=FARIDKOT&district_code=2612&block_name=Kot+Kapura&block_code=2612006&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=ABJ1u45pi4yfUNO4fAPmrw
6,2611005,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=PUNJAB&state_code=26&district_name=BHATINDA++++++++++++++++++&district_code=2611&block_name=SANGAT&block_code=2611005&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=bYHcXs60Yts1J7u+TCscsg
7,2603011,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=PUNJAB&state_code=26&district_name=FEROZEPUR+++++++++++++++++&district_code=2603&block_name=MAKHU&block_code=2603011&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=KXYrfrtsdh%2FOgULi1+zXGA
8,2603007,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=PUNJAB&state_code=26&district_name=Fazilka&district_code=2623&block_name=JALALABAD&block_code=2603007&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=B+ebZXzADK87SPr+M6iMAQ
9,2603010,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=PUNJAB&state_code=26&district_name=FEROZEPUR+++++++++++++++++&district_code=2603&block_name=MAMDOT&block_code=2603010&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=DVSWSeJEEdU4ii0iQbrYsw
10,2611006,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=PUNJAB&state_code=26&district_name=BHATINDA++++++++++++++++++&district_code=2611&block_name=TALWANDI+SABO&block_code=2611006&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=bzLXLItVVlcepYOS7uFr+w
