,code,report_type,finyear,report_url
0,1201005,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=HARYANA&state_code=12&district_name=AMBALA&district_code=1201&block_name=NARAINGARH&block_code=1201005&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=j6Iyo22r23CYIDXr2IRPqw
1,1201011,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=HARYANA&state_code=12&district_name=AMBALA&district_code=1201&block_name=SAHA&block_code=1201011&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=Vi%2FzVTJZt9G8K1JpDI5j+g
2,1218021,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=HARYANA&state_code=12&district_name=FATEHABAD&district_code=1218&block_name=BHATTU+KALAN&block_code=1218021&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=+7wZrOdTdVMB%2F6miMERHaw
3,1205093,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=HARYANA&state_code=12&district_name=KARNAL&district_code=1205&block_name=Assandh&block_code=1205093&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=76mD3fAo0WYhOQvwqDHEyQ
4,1203093,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=HARYANA&state_code=12&district_name=KURUKSHETRA&district_code=1203&block_name=ISMAILABAD&block_code=1203093&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=kp4xo+ZyjR3nAXG7CLvBOg
5,1201012,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=HARYANA&state_code=12&district_name=AMBALA&district_code=1201&block_name=SHAHZADPUR&block_code=1201012&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=jSE%2Fxd2eG9uoVbIpkrpJEA
6,1205092,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=HARYANA&state_code=12&district_name=KARNAL&district_code=1205&block_name=GHARAUNDA+%28PART%29&block_code=1205092&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=PSGN6GLS4hq25pxyDPJAdg
7,1218024,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=HARYANA&state_code=12&district_name=FATEHABAD&district_code=1218&block_name=BHUNA&block_code=1218024&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=j9xDWGlV4fX6+RKHm09FnA
8,1203003,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=HARYANA&state_code=12&district_name=KURUKSHETRA&district_code=1203&block_name=THANESAR&block_code=1203003&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=WHDAZpJD7XbiTRpE4EEcGg
9,1220001,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=HARYANA&state_code=12&district_name=JHAJJAR&district_code=1220&block_name=Bahadurgarh&block_code=1220001&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=Z%2FkRMOS%2FDXnqTxbTKsPNTw
10,1214005,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=HARYANA&state_code=12&district_name=JIND&district_code=1214&block_name=ALEWA&block_code=1214005&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=Q2nCEXJN0X5OF+IhJXsoeA
11,1214003,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=HARYANA&state_code=12&district_name=JIND&district_code=1214&block_name=JIND&block_code=1214003&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=q9Xdna%2FL7Ihcn7riTdryqw
12,1218026,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=HARYANA&state_code=12&district_name=FATEHABAD&district_code=1218&block_name=FATEHABAD&block_code=1218026&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=WBSqMDuHSXSuwgB4NOS64g
13,1205001,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=HARYANA&state_code=12&district_name=KARNAL&district_code=1205&block_name=INDRI&block_code=1205001&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=YbNCArxF4UBa+OFabYoFbg
14,1209006,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=HARYANA&state_code=12&district_name=PALWAL&district_code=1221&block_name=HASSANPUR&block_code=1209006&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=TD4lVZJK8PTn88loQvjvVg
15,1220002,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=HARYANA&state_code=12&district_name=JHAJJAR&district_code=1220&block_name=Beri&block_code=1220002&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=v14Jja4r2MUawg5k9GOIPw
