,code,report_type,finyear,report_url
0,2102002,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=MEGHALAYA&state_code=21&district_name=EAST+KHASI+HILLS&district_code=2102&block_name=KHADARSHNONG-LAITKROH&block_code=2102002&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=PyIqxpgvk%2FlUp+4D4Cqo6w
1,2102006,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=MEGHALAYA&state_code=21&district_name=EAST+KHASI+HILLS&district_code=2102&block_name=MAWKYNREW&block_code=2102006&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=Ic+DBTeI6CV6aVHxhzn4YQ
2,2102003,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=MEGHALAYA&state_code=21&district_name=EAST+KHASI+HILLS&district_code=2102&block_name=MAWRYNGKNENG&block_code=2102003&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=LPKECzyJfPdVeU%2F2whEhmQ
3,2103002,NICRejectedTransactionsCoBankURL,17,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=MEGHALAYA&state_code=21&district_name=SOUTH+WEST+KHASI+HILLS&district_code=2111&block_name=MAWKYRWAT&block_code=2103002&fin_year=2016-2017&typ=R&mode=C&source=national&Digest=EERW%2FbdFD7uNa7I1P3IR7Q
4,2101008,NICRejectedTransactionsCoBankURL,17,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=MEGHALAYA&state_code=21&district_name=East+Jaintia+Hills&district_code=2108&block_name=KHLIEHRIAT&block_code=2101008&fin_year=2016-2017&typ=R&mode=C&source=national&Digest=vrWsqeHS45pLrIjjVT9TLQ
5,2104004,NICRejectedTransactionsCoBankURL,17,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=MEGHALAYA&state_code=21&district_name=EAST+GARO+HILLS&district_code=2104&block_name=SAMANDA&block_code=2104004&fin_year=2016-2017&typ=R&mode=C&source=national&Digest=ACy6OYDvo4Rs3hToP9YThA
6,2107002,NICRejectedTransactionsCoBankURL,17,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=MEGHALAYA&state_code=21&district_name=RI+BHOI++&district_code=2107&block_name=UMLING&block_code=2107002&fin_year=2016-2017&typ=R&mode=C&source=national&Digest=H+M5rS2xvQvlWuUcvgOlDw
7,2106012,NICRejectedTransactionsCoBankURL,17,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=MEGHALAYA&state_code=21&district_name=SOUTH+GARO+HILLS&district_code=2106&block_name=CHOKPOT&block_code=2106012&fin_year=2016-2017&typ=R&mode=C&source=national&Digest=U8LBMiY3NW9aXvPj7jAMaw
8,2107004,NICRejectedTransactionsCoBankURL,17,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=MEGHALAYA&state_code=21&district_name=RI+BHOI++&district_code=2107&block_name=UMSNING&block_code=2107004&fin_year=2016-2017&typ=R&mode=C&source=national&Digest=d9fISEM90JPk05fwxMD8jw
9,2101006,NICRejectedTransactionsCoBankURL,17,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=MEGHALAYA&state_code=21&district_name=WEST+JAINTIA+HILLS&district_code=2101&block_name=AMLAREM&block_code=2101006&fin_year=2016-2017&typ=R&mode=C&source=national&Digest=GCMbKg14Cle2T27CZx%2F5lQ
