,code,report_type,finyear,report_url
0,3118001,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=UTTAR+PRADESH&state_code=31&district_name=ALIGARH&district_code=3118&block_name=TAPPAL&block_code=3118001&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=VwfA3+2oMw9+jTxVb1KLzQ
1,3109004,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=UTTAR+PRADESH&state_code=31&district_name=BIJNOR&district_code=3109&block_name=HALDAUR%28KHARI+JHALU%29&block_code=3109004&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=AO4zmCp9XXP4aAnq8rhDCQ
2,3128014,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=UTTAR+PRADESH&state_code=31&district_name=KHERI&district_code=3128&block_name=DHAUREHRA&block_code=3128014&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=ymxcbHEKAfgGsogxtMtgIw
3,3128015,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=UTTAR+PRADESH&state_code=31&district_name=KHERI&district_code=3128&block_name=ISANAGAR&block_code=3128015&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=d8Fd7E3I22eIul9vwjGv3w
4,3152001,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=UTTAR+PRADESH&state_code=31&district_name=MAHARAJGANJ&district_code=3152&block_name=NAUTANWA&block_code=3152001&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=5A3W05UdzVamdDWnVGT4eA
5,3152002,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=UTTAR+PRADESH&state_code=31&district_name=MAHARAJGANJ&district_code=3152&block_name=LAKSHMIPUR&block_code=3152002&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=eMMkHzqpI+fNKiKEV3Cwew
6,3152003,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=UTTAR+PRADESH&state_code=31&district_name=MAHARAJGANJ&district_code=3152&block_name=NICHLAUL&block_code=3152003&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=lLlCpi6zIeKmri3jnB6LdQ
7,3174001,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=UTTAR+PRADESH&state_code=31&district_name=SANT+KABEER+NAGAR&district_code=3174&block_name=HAISAR+BAZAR&block_code=3174001&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=udtE2UfTw9fg%2FUpCiS3o%2FA
8,3152004,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=UTTAR+PRADESH&state_code=31&district_name=MAHARAJGANJ&district_code=3152&block_name=MITHAURA&block_code=3152004&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=MMRwxJKFIbVapexkUESd+w
9,3152005,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=UTTAR+PRADESH&state_code=31&district_name=MAHARAJGANJ&district_code=3152&block_name=SISWA&block_code=3152005&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=hxTv+7bUsU7zneh2nuC29A
