,code,report_type,finyear,report_url
0,2913002,NICRejectedTransactionsPostURL,20,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=TAMIL+NADU&state_code=29&district_name=THANJAVUR&district_code=2913&block_name=BUDALUR&block_code=2913002&fin_year=2019-2020&typ=R&mode=P&source=national&Digest=zqJ9xeX4b1BVTdobZ1vNxg
1,2931008,NICRejectedTransactionsURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=TAMIL+NADU&state_code=29&district_name=ARIYALUR&district_code=2931&block_name=ANDIMADAM&block_code=2931008&fin_year=2015-2016&typ=R&mode=B&source=national&Digest=nUHgi0sOMEm6Imx83GAbGg
2,2931003,NICRejectedTransactionsURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=TAMIL+NADU&state_code=29&district_name=ARIYALUR&district_code=2931&block_name=ARIYALUR&block_code=2931003&fin_year=2015-2016&typ=R&mode=B&source=national&Digest=iSPba+QaoNpEWOQ3afecWg
3,2910012,NICRejectedTransactionsURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=TAMIL+NADU&state_code=29&district_name=ERODE&district_code=2910&block_name=AMMAPET&block_code=2910012&fin_year=2015-2016&typ=R&mode=B&source=national&Digest=Jnxmxe6nFwtCRlzvEY9sgQ
4,2909001,NICRejectedTransactionsURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=TAMIL+NADU&state_code=29&district_name=DHARMAPURI&district_code=2909&block_name=DHARMAPURI&block_code=2909001&fin_year=2015-2016&typ=R&mode=B&source=national&Digest=zRx7jEU+WBYeGK57TW7NFQ
5,2910013,NICRejectedTransactionsURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=TAMIL+NADU&state_code=29&district_name=ERODE&district_code=2910&block_name=ANTHIYUR&block_code=2910013&fin_year=2015-2016&typ=R&mode=B&source=national&Digest=4%2FdBB7N7BppIe1B0V47bJA
6,2911006,NICRejectedTransactionsURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=TAMIL+NADU&state_code=29&district_name=COIMBATORE&district_code=2911&block_name=ANAIMALAI&block_code=2911006&fin_year=2015-2016&typ=R&mode=B&source=national&Digest=42xRVGqUxCY94eHQJs7jFw
7,2917003,NICRejectedTransactionsURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=TAMIL+NADU&state_code=29&district_name=KARUR&district_code=2917&block_name=ARAVAKURICHI&block_code=2917003&fin_year=2015-2016&typ=R&mode=B&source=national&Digest=NUQrYtVBSBodrrjZAW%2FDOg
8,2930004,NICRejectedTransactionsURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=TAMIL+NADU&state_code=29&district_name=KRISHNAGIRI&district_code=2930&block_name=BARGUR&block_code=2930004&fin_year=2015-2016&typ=R&mode=B&source=national&Digest=dN1AXYSopUOEAr0P7pYYcA
9,2930007,NICRejectedTransactionsURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=TAMIL+NADU&state_code=29&district_name=KRISHNAGIRI&district_code=2930&block_name=HOSUR&block_code=2930007&fin_year=2015-2016&typ=R&mode=B&source=national&Digest=D2matSWJltcfyJ2IfduXMA
10,2931007,NICRejectedTransactionsURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=TAMIL+NADU&state_code=29&district_name=ARIYALUR&district_code=2931&block_name=JAYAMKONDAM&block_code=2931007&fin_year=2015-2016&typ=R&mode=B&source=national&Digest=BPoYUQg%2Fc35z3G6FBBTpTw
11,2921001,NICRejectedTransactionsURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=TAMIL+NADU&state_code=29&district_name=THENI&district_code=2921&block_name=ANDIPATTI&block_code=2921001&fin_year=2015-2016&typ=R&mode=B&source=national&Digest=p5mdg3kqnkBm%2FlWU4Nd2Cw
12,2909004,NICRejectedTransactionsURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=TAMIL+NADU&state_code=29&district_name=DHARMAPURI&district_code=2909&block_name=HARUR&block_code=2909004&fin_year=2015-2016&typ=R&mode=B&source=national&Digest=Rv5nZZyqHOpRm+QtBjVSxQ
13,2930002,NICRejectedTransactionsURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=TAMIL+NADU&state_code=29&district_name=KRISHNAGIRI&district_code=2930&block_name=KAVERIPATTANAM&block_code=2930002&fin_year=2015-2016&typ=R&mode=B&source=national&Digest=qkCYM9h7NoUg+hCZMmKvZQ
14,2922002,NICRejectedTransactionsURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=TAMIL+NADU&state_code=29&district_name=DINDIGUL&district_code=2922&block_name=ATHOOR&block_code=2922002&fin_year=2015-2016&typ=R&mode=B&source=national&Digest=pdHBIENNK44bSVGUTnH7Lg
15,2901010,NICRejectedTransactionsURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=TAMIL+NADU&state_code=29&district_name=KANCHIPURAM&district_code=2901&block_name=ACHARAPAKKAM&block_code=2901010&fin_year=2015-2016&typ=R&mode=B&source=national&Digest=aALztK7Rdn3jSlMc5O3+6Q
16,2925010,NICRejectedTransactionsURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=TAMIL+NADU&state_code=29&district_name=SIVAGANGAI&district_code=2925&block_name=DEVAKOTTAI&block_code=2925010&fin_year=2015-2016&typ=R&mode=B&source=national&Digest=69l2JquAw23DNioUSATakw
17,2917004,NICRejectedTransactionsURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=TAMIL+NADU&state_code=29&district_name=KARUR&district_code=2917&block_name=K.PARAMATHI&block_code=2917004&fin_year=2015-2016&typ=R&mode=B&source=national&Digest=vpT%2F7KJC%2FAAM0YGkSGfyWA
18,2919001,NICRejectedTransactionsURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=TAMIL+NADU&state_code=29&district_name=PUDUKKOTTAI&district_code=2919&block_name=ANNAVASAL&block_code=2919001&fin_year=2015-2016&typ=R&mode=B&source=national&Digest=hQi7jr0qZKUDeerLc3MF3Q
19,2903002,NICRejectedTransactionsURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=TAMIL+NADU&state_code=29&district_name=CUDDALORE&district_code=2903&block_name=ANNAGRAMAM&block_code=2903002&fin_year=2015-2016&typ=R&mode=B&source=national&Digest=OcVMziK3ISgxjTrTlaTtSQ
20,2910014,NICRejectedTransactionsURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=TAMIL+NADU&state_code=29&district_name=ERODE&district_code=2910&block_name=BHAVANI&block_code=2910014&fin_year=2015-2016&typ=R&mode=B&source=national&Digest=o4AUP8hi7DYBCLix5rDcpQ
21,2925005,NICRejectedTransactionsURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=TAMIL+NADU&state_code=29&district_name=SIVAGANGAI&district_code=2925&block_name=ILAYANGUDI&block_code=2925005&fin_year=2015-2016&typ=R&mode=B&source=national&Digest=4WdmiJpkrJSu+4cgn1bRVw
22,2919008,NICRejectedTransactionsURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=TAMIL+NADU&state_code=29&district_name=PUDUKKOTTAI&district_code=2919&block_name=ARANTANGI&block_code=2919008&fin_year=2015-2016&typ=R&mode=B&source=national&Digest=LV0aHVqdAdijF2VsNCtb8A
23,2930009,NICRejectedTransactionsURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=TAMIL+NADU&state_code=29&district_name=KRISHNAGIRI&district_code=2930&block_name=KELAMANGALAM&block_code=2930009&fin_year=2015-2016&typ=R&mode=B&source=national&Digest=Rl5K2tODIu%2FYcW8TJJ+NsA
24,2911013,NICRejectedTransactionsURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=TAMIL+NADU&state_code=29&district_name=COIMBATORE&district_code=2911&block_name=ANNUR&block_code=2911013&fin_year=2015-2016&typ=R&mode=B&source=national&Digest=y47T+v+Q%2F2w+GwWrnw0+Rg
25,2928001,NICRejectedTransactionsURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=TAMIL+NADU&state_code=29&district_name=KANNIYAKUMARI&district_code=2928&block_name=AGASTHEESWARAM&block_code=2928001&fin_year=2015-2016&typ=R&mode=B&source=national&Digest=UkMtjSiX+k0AZ5KoYPUDKw
26,2920007,NICRejectedTransactionsURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=TAMIL+NADU&state_code=29&district_name=MADURAI&district_code=2920&block_name=ALANGANALLUR&block_code=2920007&fin_year=2015-2016&typ=R&mode=B&source=national&Digest=ye%2Fv5YK0DiL8dpGIiGu3AQ
27,2914002,NICRejectedTransactionsURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=TAMIL+NADU&state_code=29&district_name=NAGAPATTINAM&district_code=2914&block_name=KEELAIYUR&block_code=2914002&fin_year=2015-2016&typ=R&mode=B&source=national&Digest=f+q9nUlWZ9e4vC0pa5eQfg
28,2931010,NICRejectedTransactionsURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=TAMIL+NADU&state_code=29&district_name=ARIYALUR&district_code=2931&block_name=SENDURAI&block_code=2931010&fin_year=2015-2016&typ=R&mode=B&source=national&Digest=xIflcEL9wWZD4vvvk6W8yw
29,2909007,NICRejectedTransactionsURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=TAMIL+NADU&state_code=29&district_name=DHARMAPURI&district_code=2909&block_name=KARIMANGALAM&block_code=2909007&fin_year=2015-2016&typ=R&mode=B&source=national&Digest=DoIKAENR0rAO4HRbm+5uBA
30,2913010,NICRejectedTransactionsURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=TAMIL+NADU&state_code=29&district_name=THANJAVUR&district_code=2913&block_name=AMMAPET&block_code=2913010&fin_year=2015-2016&typ=R&mode=B&source=national&Digest=GnqQSx1gRk2vw8FpzfFOzA
31,2910019,NICRejectedTransactionsURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=TAMIL+NADU&state_code=29&district_name=ERODE&district_code=2910&block_name=BHAVANISAGAR&block_code=2910019&fin_year=2015-2016&typ=R&mode=B&source=national&Digest=zYmnDngjxWkToA0jhzKxRQ
