,code,report_type,finyear,report_url
0,0202014,NICRejectedTransactionsURL,18,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=ANDHRA+PRADESH&state_code=02&district_name=VIZIANAGARAM&district_code=0202&block_name=Badangi&block_code=0202014&fin_year=2017-2018&typ=R&mode=B&source=national&Digest=U0PsYxP68EmxQSMVUjyWhQ
1,0201018,NICRejectedTransactionsURL,18,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=ANDHRA+PRADESH&state_code=02&district_name=SRIKAKULAM&district_code=0201&block_name=Amadalavalasa&block_code=0201018&fin_year=2017-2018&typ=R&mode=B&source=national&Digest=XsFDhNkhdf7IkclpZr4jyg
2,0203033,NICRejectedTransactionsURL,18,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=ANDHRA+PRADESH&state_code=02&district_name=VISAKHAPATANAM&district_code=0203&block_name=Anakapalli&block_code=0203033&fin_year=2017-2018&typ=R&mode=B&source=national&Digest=vW5D8kymMYu9kRVu4CQk8Q
3,0202009,NICRejectedTransactionsURL,18,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=ANDHRA+PRADESH&state_code=02&district_name=VIZIANAGARAM&district_code=0202&block_name=Balajipeta&block_code=0202009&fin_year=2017-2018&typ=R&mode=B&source=national&Digest=xugKaRGSZYrQw++B0k3ZzA
4,0209015,NICRejectedTransactionsURL,18,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=ANDHRA+PRADESH&state_code=02&district_name=NELLORE&district_code=0209&block_name=Allur&block_code=0209015&fin_year=2017-2018&typ=R&mode=B&source=national&Digest=36lFwwBsqQh8mwp9B7D6QQ
5,0201014,NICRejectedTransactionsURL,18,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=ANDHRA+PRADESH&state_code=02&district_name=SRIKAKULAM&district_code=0201&block_name=Bhamini&block_code=0201014&fin_year=2017-2018&typ=R&mode=B&source=national&Digest=w5GCuCnLJFXqpzSfqmB2nA
6,0205041,NICRejectedTransactionsURL,18,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=ANDHRA+PRADESH&state_code=02&district_name=WEST+GODAVARI&district_code=0205&block_name=Achanta&block_code=0205041&fin_year=2017-2018&typ=R&mode=B&source=national&Digest=9kAGNuZgiAbb2iUk5JzRlg
7,0202026,NICRejectedTransactionsURL,18,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=ANDHRA+PRADESH&state_code=02&district_name=VIZIANAGARAM&district_code=0202&block_name=Bhoghapuram&block_code=0202026&fin_year=2017-2018&typ=R&mode=B&source=national&Digest=i+JqjU+npsezDKtfl68rXA
8,0203025,NICRejectedTransactionsURL,18,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=ANDHRA+PRADESH&state_code=02&district_name=VISAKHAPATANAM&district_code=0203&block_name=Anandapuram&block_code=0203025&fin_year=2017-2018&typ=R&mode=B&source=national&Digest=HmVbumgu%2FTqzeYPE5EtB8w
9,0207007,NICRejectedTransactionsURL,18,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=ANDHRA+PRADESH&state_code=02&district_name=GUNTUR&district_code=0207&block_name=Achampeta&block_code=0207007&fin_year=2017-2018&typ=R&mode=B&source=national&Digest=E%2FDrFtKekw+2PFHRrguvrg
10,0206011,NICRejectedTransactionsURL,18,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=ANDHRA+PRADESH&state_code=02&district_name=KRISHNA&district_code=0206&block_name=A+Konduru&block_code=0206011&fin_year=2017-2018&typ=R&mode=B&source=national&Digest=YnBKMoGV7frVpS4POogHFw
11,0211028,NICRejectedTransactionsURL,18,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=ANDHRA+PRADESH&state_code=02&district_name=CUDDAPAH&district_code=0211&block_name=Atlur&block_code=0211028&fin_year=2017-2018&typ=R&mode=B&source=national&Digest=j7EEHa8MFo+A%2FKvAQh47oQ
12,0209021,NICRejectedTransactionsURL,18,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=ANDHRA+PRADESH&state_code=02&district_name=NELLORE&district_code=0209&block_name=Ananthasagaram&block_code=0209021&fin_year=2017-2018&typ=R&mode=B&source=national&Digest=FuvqDSH92HutHp7mcUORNg
