,code,report_type,finyear,report_url
0,0101001,NICRejectedTransactionsCoBankURL,18,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=ANDAMAN+AND+NICOBAR&state_code=01&district_name=SOUTH+ANDAMAN&district_code=0101&block_name=Prothrapur&block_code=0101001&fin_year=2017-2018&typ=R&mode=C&source=national&Digest=nehzySwe0milJirXmUYiKA
1,0103001,NICRejectedTransactionsCoBankURL,19,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=ANDAMAN+AND+NICOBAR&state_code=01&district_name=NORTH+AND+MIDDLE+ANDAMAN&district_code=0103&block_name=Mayabunder&block_code=0103001&fin_year=2018-2019&typ=R&mode=C&source=national&Digest=iFHNyawTt0XxZ5WpSOPKEQ
2,0103002,NICRejectedTransactionsCoBankURL,19,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=ANDAMAN+AND+NICOBAR&state_code=01&district_name=NORTH+AND+MIDDLE+ANDAMAN&district_code=0103&block_name=Diglipur&block_code=0103002&fin_year=2018-2019&typ=R&mode=C&source=national&Digest=886X2j%2FV8MhX5SoUP2C2NQ
3,0103003,NICRejectedTransactionsCoBankURL,19,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=ANDAMAN+AND+NICOBAR&state_code=01&district_name=NORTH+AND+MIDDLE+ANDAMAN&district_code=0103&block_name=Rangat&block_code=0103003&fin_year=2018-2019&typ=R&mode=C&source=national&Digest=b07uexh2OzD6b3Sk0Ds2Nw
4,0101001,NICRejectedTransactionsCoBankURL,19,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=ANDAMAN+AND+NICOBAR&state_code=01&district_name=SOUTH+ANDAMAN&district_code=0101&block_name=Prothrapur&block_code=0101001&fin_year=2018-2019&typ=R&mode=C&source=national&Digest=zn919S5rwOYIQIx0Y4NrYw
5,0101002,NICRejectedTransactionsCoBankURL,19,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=ANDAMAN+AND+NICOBAR&state_code=01&district_name=SOUTH+ANDAMAN&district_code=0101&block_name=Ferrargunj&block_code=0101002&fin_year=2018-2019&typ=R&mode=C&source=national&Digest=lLYk7d1Tan+we4Bim1%2Fzsw
6,0101003,NICRejectedTransactionsCoBankURL,19,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=ANDAMAN+AND+NICOBAR&state_code=01&district_name=SOUTH+ANDAMAN&district_code=0101&block_name=Little+Andaman&block_code=0101003&fin_year=2018-2019&typ=R&mode=C&source=national&Digest=Ekepxu8S2%2FibyYFRRpfIKA
7,0101001,NICRejectedTransactionsCoBankURL,20,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=ANDAMAN+AND+NICOBAR&state_code=01&district_name=SOUTH+ANDAMAN&district_code=0101&block_name=Prothrapur&block_code=0101001&fin_year=2019-2020&typ=R&mode=C&source=national&Digest=sqIUSnmvNEgVwcaTHU4Azg
8,0101002,NICRejectedTransactionsCoBankURL,20,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=ANDAMAN+AND+NICOBAR&state_code=01&district_name=SOUTH+ANDAMAN&district_code=0101&block_name=Ferrargunj&block_code=0101002&fin_year=2019-2020&typ=R&mode=C&source=national&Digest=p0EDpTSc6hTJ9w%2F18p447Q
9,0103001,NICRejectedTransactionsCoBankURL,20,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=ANDAMAN+AND+NICOBAR&state_code=01&district_name=NORTH+AND+MIDDLE+ANDAMAN&district_code=0103&block_name=Mayabunder&block_code=0103001&fin_year=2019-2020&typ=R&mode=C&source=national&Digest=873cUBvWnJgTHrX9I66Jfw
10,0101003,NICRejectedTransactionsCoBankURL,20,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=ANDAMAN+AND+NICOBAR&state_code=01&district_name=SOUTH+ANDAMAN&district_code=0101&block_name=Little+Andaman&block_code=0101003&fin_year=2019-2020&typ=R&mode=C&source=national&Digest=t8SE0bFQ77cw1u2vkjajNw
11,0103002,NICRejectedTransactionsCoBankURL,20,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=ANDAMAN+AND+NICOBAR&state_code=01&district_name=NORTH+AND+MIDDLE+ANDAMAN&district_code=0103&block_name=Diglipur&block_code=0103002&fin_year=2019-2020&typ=R&mode=C&source=national&Digest=mz3WU69RkrArkYrZqrG4kQ
12,0103003,NICRejectedTransactionsCoBankURL,20,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=ANDAMAN+AND+NICOBAR&state_code=01&district_name=NORTH+AND+MIDDLE+ANDAMAN&district_code=0103&block_name=Rangat&block_code=0103003&fin_year=2019-2020&typ=R&mode=C&source=national&Digest=PcZNmX2pzNmuFdMOEDPBLA
13,0101001,NICRejectedTransactionsURL,18,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=ANDAMAN+AND+NICOBAR&state_code=01&district_name=SOUTH+ANDAMAN&district_code=0101&block_name=Prothrapur&block_code=0101001&fin_year=2017-2018&typ=R&mode=B&source=national&Digest=nkxcB0hLnw9+Pxs2D0idzg
14,0103001,NICRejectedTransactionsURL,19,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=ANDAMAN+AND+NICOBAR&state_code=01&district_name=NORTH+AND+MIDDLE+ANDAMAN&district_code=0103&block_name=Mayabunder&block_code=0103001&fin_year=2018-2019&typ=R&mode=B&source=national&Digest=1GTpl%2Fdt1VwIxvfvAIi7Yw
15,0103002,NICRejectedTransactionsURL,19,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=ANDAMAN+AND+NICOBAR&state_code=01&district_name=NORTH+AND+MIDDLE+ANDAMAN&district_code=0103&block_name=Diglipur&block_code=0103002&fin_year=2018-2019&typ=R&mode=B&source=national&Digest=YBTvphAZX8SQfU47RwVELA
16,0101001,NICRejectedTransactionsURL,19,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=ANDAMAN+AND+NICOBAR&state_code=01&district_name=SOUTH+ANDAMAN&district_code=0101&block_name=Prothrapur&block_code=0101001&fin_year=2018-2019&typ=R&mode=B&source=national&Digest=lpYw8aJ%2F3KgkgWt8jzWo+w
17,0103003,NICRejectedTransactionsURL,19,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=ANDAMAN+AND+NICOBAR&state_code=01&district_name=NORTH+AND+MIDDLE+ANDAMAN&district_code=0103&block_name=Rangat&block_code=0103003&fin_year=2018-2019&typ=R&mode=B&source=national&Digest=cOQ4VA3jNYg3uUUYWMZ5cQ
18,0101002,NICRejectedTransactionsURL,19,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=ANDAMAN+AND+NICOBAR&state_code=01&district_name=SOUTH+ANDAMAN&district_code=0101&block_name=Ferrargunj&block_code=0101002&fin_year=2018-2019&typ=R&mode=B&source=national&Digest=AG2gfbHRDYM7aBLnyHIREA
