,code,report_type,finyear,report_url
0,1109010,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=GUJARAT&state_code=11&district_name=ARVALLI&district_code=1130&block_name=BAYAD&block_code=1109010&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=yXHUYl1mcHLnZxmDPIPXhg
1,1109013,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=GUJARAT&state_code=11&district_name=ARVALLI&district_code=1130&block_name=DHANSURA&block_code=1109013&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=5cp5n+nXRBdTvvw2ZYlucg
2,1122002,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=GUJARAT&state_code=11&district_name=ANAND&district_code=1122&block_name=ANAND&block_code=1122002&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=v%2FkDvzwErTwjy7gUB6D3YA
3,1122003,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=GUJARAT&state_code=11&district_name=ANAND&district_code=1122&block_name=PETLAD&block_code=1122003&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=RLTQTb9zqCemw1dWy1AaFQ
4,1122004,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=GUJARAT&state_code=11&district_name=ANAND&district_code=1122&block_name=SOJITRA&block_code=1122004&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=zP5vQwgedKnHxj7eo24TPw
5,1125001,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=GUJARAT&state_code=11&district_name=NAVSARI++&district_code=1125&block_name=Navsari&block_code=1125001&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=ivh2MZAI0Po7%2FeSzjDRWqA
6,1104001,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=GUJARAT&state_code=11&district_name=BHAVNAGAR&district_code=1104&block_name=BHAVNAGAR+++++++++++++++++++++++++++++++++++++++++&block_code=1104001&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=BX%2FSaSnP7uxsaX8VJ+bepQ
7,1113011,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=GUJARAT&state_code=11&district_name=MAHISAGAR&district_code=1133&block_name=Virpur&block_code=1113011&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=Js1rXJxxTyq22jfTeRd+qw
8,1104008,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=GUJARAT&state_code=11&district_name=BHAVNAGAR&district_code=1104&block_name=SHIHOR++++++++++++++++++++++++++++++++++++++++++++&block_code=1104008&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=GfXWNntX8WihWuwxVj+6gQ
9,1104003,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=eng&flg=W&page=d&state_name=GUJARAT&state_code=11&district_name=BHAVNAGAR&district_code=1104&block_name=TALAJA++++++++++++++++++++++++++++++++++++++++++++&block_code=1104003&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=FQmQWa5jKFdB4uhllUHlyQ
