,code,report_type,finyear,report_url
0,0517001,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=BIHAR&state_code=05&district_name=BEGUSARAI&district_code=0517&block_name=Begusarai&block_code=0517001&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=gr7%2F61lq4lKcfHaTWR38hA
1,0517012,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=BIHAR&state_code=05&district_name=BEGUSARAI&district_code=0517&block_name=Kodabanpur&block_code=0517012&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=3L5W%2FJOk%2FVXkA%2FHuzrgyWA
2,0517002,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=BIHAR&state_code=05&district_name=BEGUSARAI&district_code=0517&block_name=Matihani&block_code=0517002&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=OPURpa94tZQJNlKB%2F9Akug
3,0517006,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=BIHAR&state_code=05&district_name=BEGUSARAI&district_code=0517&block_name=Teghra&block_code=0517006&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=qGGEahF8mvhPCj3PGCRA3g
4,0516010,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=BIHAR&state_code=05&district_name=VAISHALI&district_code=0516&block_name=MAHUA&block_code=0516010&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=U87Njy7EZT%2F3NNgr4JM26Q
5,0513024,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=BIHAR&state_code=05&district_name=PURBI+CHAMPARAN&district_code=0513&block_name=Kotwa&block_code=0513024&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=oFEeS31%2FSFAEdphobg9Q7Q
6,0513002,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=BIHAR&state_code=05&district_name=PURBI+CHAMPARAN&district_code=0513&block_name=RAMGARHWA&block_code=0513002&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=OckmojTzAE0qgxRQ50ZRlw
7,0510007,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=BIHAR&state_code=05&district_name=SIWAN&district_code=0510&block_name=BARHARIA&block_code=0510007&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=8ILcXJ1BYkvxU++H96%2FGQg
8,0513001,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=BIHAR&state_code=05&district_name=PURBI+CHAMPARAN&district_code=0513&block_name=RAXAUL&block_code=0513001&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=MbP38YAYURQCXnu06CQDnQ
9,0510009,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=BIHAR&state_code=05&district_name=SIWAN&district_code=0510&block_name=GORIAKOTHI&block_code=0510009&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=dYyV%2FDhin07fvPFkj0P3JQ
10,0510001,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=BIHAR&state_code=05&district_name=SIWAN&district_code=0510&block_name=MAIRWA&block_code=0510001&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=XEyVnKGlf9Qo3SMhjchITA
11,0510015,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=BIHAR&state_code=05&district_name=SIWAN&district_code=0510&block_name=RAGHUNATHPUR&block_code=0510015&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=IyYfiJ0yH4tGoSHfblrSIw
12,0510006,NICRejectedTransactionsCoBankURL,16,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=BIHAR&state_code=05&district_name=SIWAN&district_code=0510&block_name=SIWAN&block_code=0510006&fin_year=2015-2016&typ=R&mode=C&source=national&Digest=PC+pO0M3mnfE6taKBeezjw
13,0517005,NICRejectedTransactionsCoBankURL,17,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=BIHAR&state_code=05&district_name=BEGUSARAI&district_code=0517&block_name=Barauni&block_code=0517005&fin_year=2016-2017&typ=R&mode=C&source=national&Digest=f+3RNjjLEZKWKEpyw4J%2Fmg
14,0517001,NICRejectedTransactionsCoBankURL,17,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=BIHAR&state_code=05&district_name=BEGUSARAI&district_code=0517&block_name=Begusarai&block_code=0517001&fin_year=2016-2017&typ=R&mode=C&source=national&Digest=uKHuFwCik7OKy8PaIFI%2FMQ
15,0517011,NICRejectedTransactionsCoBankURL,17,http://mnregaweb4.nic.in/netnrega/FTO/ResponseDetailStatusReport.aspx?lflag=&flg=W&page=d&state_name=BIHAR&state_code=05&district_name=BEGUSARAI&district_code=0517&block_name=Chhaurahi&block_code=0517011&fin_year=2016-2017&typ=R&mode=C&source=national&Digest=qd3vl7+17e7+zwqwB+vfcA
